date,followers,following,media,avg_likes,avg_comments
2022-03-10,18993,78,85,0.0,0.0
2022-03-09,18987,78,85,0.0,0.0
2022-03-08,18979,78,85,0.0,0.0
2022-03-07,18972,78,85,0.0,0.0
2022-03-06,18975,78,85,0.0,0.0
2022-03-05,18970,78,85,0.0,0.0
2022-03-04,18962,78,85,0.0,0.0
2022-03-03,18956,78,85,0.0,0.0
2022-03-02,18954,78,85,0.0,0.0
2022-03-01,18952,78,85,0.0,0.0
2022-02-28,18947,78,85,0.0,0.0
2022-02-27,18949,78,85,0.0,0.0
2022-02-26,18933,78,85,0.0,0.0
2022-02-25,18928,78,85,0.0,0.0
2022-02-24,18924,78,85,0.0,0.0
2022-02-23,18928,78,85,0.0,0.0
2022-02-22,18911,78,85,0.0,0.0
2022-02-21,18903,78,85,0.0,0.0
2022-02-20,18894,78,85,0.0,0.0
2022-02-19,18881,78,85,0.0,0.0
2022-02-18,18877,78,85,0.0,0.0
2022-02-17,18866,78,85,0.0,0.0
2022-02-16,18859,78,85,0.0,0.0
2022-02-15,18855,78,85,0.0,0.0
2022-02-14,18846,78,85,0.0,0.0
2022-02-13,18851,78,85,0.0,0.0
2022-02-12,18847,78,85,0.0,0.0
2022-02-11,18839,78,85,0.0,0.0
2022-02-10,18835,78,85,0.0,0.0
2022-02-09,18820,78,85,0.0,0.0
2022-02-08,18801,78,85,0.0,0.0
2022-02-07,18790,78,85,0.0,0.0
2022-02-06,18780,78,85,0.0,0.0
2022-02-05,18775,78,85,0.0,0.0
2022-02-04,18761,78,85,0.0,0.0
2022-02-03,18748,78,85,0.0,0.0
2022-02-02,18736,78,85,0.0,0.0
2022-02-01,18718,78,85,0.0,0.0
2022-01-31,18627,78,85,0.0,0.0
2022-01-30,18621,78,85,0.0,0.0
2022-01-29,18617,78,85,0.0,0.0
2022-01-28,18612,78,85,0.0,0.0
2022-01-27,18606,78,85,0.0,0.0
2022-01-26,18604,78,85,0.0,0.0
2022-01-25,18599,78,85,0.0,0.0
2022-01-24,18589,78,85,0.0,0.0
2022-01-23,18580,78,85,0.0,0.0
2022-01-22,18573,78,85,0.0,0.0
2022-01-21,18562,78,85,0.0,0.0
2022-01-20,18547,78,85,0.0,0.0
2022-01-19,18542,78,85,0.0,0.0
2022-01-18,18532,78,85,0.0,0.0
2022-01-17,18524,77,85,0.0,0.0
2022-01-16,18516,77,85,0.0,0.0
2022-01-15,18511,78,85,0.0,0.0
2022-01-14,18507,78,85,0.0,0.0
2022-01-13,18501,78,85,0.0,0.0
2022-01-12,18480,78,85,0.0,0.0
2022-01-11,18472,78,85,0.0,0.0
2022-01-10,18456,78,85,0.0,0.0
2022-01-09,18449,78,85,0.0,0.0
2022-01-08,18439,78,85,0.0,0.0
2022-01-07,18431,78,85,0.0,0.0
2022-01-06,18423,78,85,0.0,0.0
2022-01-05,18415,78,85,0.0,0.0
2022-01-04,18405,78,85,0.0,0.0
2022-01-03,18403,78,85,0.0,0.0
2022-01-02,18404,78,85,0.0,0.0
2022-01-01,18400,78,85,0.0,0.0
2021-12-31,18399,78,85,0.0,0.0
2021-12-30,18400,78,85,0.0,0.0
2021-12-29,18373,79,85,0.0,0.0
2021-12-28,18364,79,85,0.0,0.0
2021-12-27,18346,79,85,0.0,0.0
2021-12-26,18340,79,85,0.0,0.0
2021-12-25,18337,79,85,0.0,0.0
2021-12-24,18335,79,85,0.0,0.0
2021-12-23,18329,79,85,0.0,0.0
2021-12-22,18323,79,85,0.0,0.0
2021-12-21,18307,79,85,0.0,0.0
2021-12-20,18297,79,85,0.0,0.0
2021-12-19,18291,79,85,0.0,0.0
2021-12-18,18290,79,85,0.0,0.0
2021-12-17,18286,79,85,0.0,0.0
2021-12-16,18274,79,85,0.0,0.0
2021-12-15,18265,79,85,0.0,0.0
2021-12-14,18254,79,85,0.0,0.0
2021-12-13,18247,79,85,0.0,0.0
2021-12-12,18251,79,85,0.0,0.0
2021-12-11,18245,79,85,0.0,0.0
2021-12-10,18234,79,85,0.0,0.0
2021-12-09,18230,79,85,0.0,0.0
2021-12-08,18221,79,85,0.0,0.0
2021-12-07,18214,79,85,0.0,0.0
2021-12-06,18202,79,85,0.0,0.0
2021-12-05,18188,79,85,0.0,0.0
2021-12-04,18172,79,85,0.0,0.0
2021-12-03,18171,79,85,0.0,0.0
2021-12-02,18163,79,85,0.0,0.0
2021-12-01,18157,79,85,0.0,0.0
2021-11-30,18154,79,85,0.0,0.0
2021-11-29,18139,79,85,0.0,0.0
2021-11-28,18120,79,85,0.0,0.0
2021-11-27,18112,79,85,0.0,0.0
2021-11-26,18111,79,85,0.0,0.0
2021-11-25,18110,79,85,0.0,0.0
2021-11-24,18091,79,85,0.0,0.0
2021-11-23,18082,79,85,0.0,0.0
2021-11-22,18077,79,85,0.0,0.0
2021-11-21,18073,79,85,0.0,0.0
2021-11-20,18075,79,85,0.0,0.0
2021-11-19,18069,79,85,0.0,0.0
2021-11-18,18072,79,85,0.0,0.0
2021-11-17,18064,79,85,0.0,0.0
2021-11-16,18063,79,85,0.0,0.0
2021-11-15,18057,79,85,0.0,0.0
2021-11-14,18054,79,85,0.0,0.0
2021-11-13,18054,79,85,0.0,0.0
2021-11-12,18048,79,85,0.0,0.0
2021-11-11,18046,79,85,0.0,0.0
2021-11-10,18046,79,85,0.0,0.0
2021-11-09,18036,79,85,0.0,0.0
2021-11-08,18017,79,85,0.0,0.0
2021-11-07,18011,79,85,0.0,0.0
2021-11-06,18003,79,85,0.0,0.0
2021-11-05,18002,79,85,0.0,0.0
2021-11-04,18000,79,85,0.0,0.0
2021-11-03,17999,79,85,0.0,0.0
2021-11-02,18006,79,85,0.0,0.0
2021-11-01,18010,79,85,0.0,0.0
2021-10-31,18010,79,85,0.0,0.0
2021-10-30,18015,79,84,0.0,0.0
2021-10-29,18010,79,84,0.0,0.0
2021-10-28,18012,79,84,0.0,0.0
2021-10-27,18008,79,84,0.0,0.0
2021-10-26,18008,79,84,0.0,0.0
2021-10-25,18015,79,84,0.0,0.0
2021-10-24,18011,79,84,0.0,0.0
2021-10-23,18020,79,84,0.0,0.0
2021-10-22,18017,79,84,0.0,0.0
2021-10-21,18017,79,84,0.0,0.0
2021-10-20,18016,79,84,0.0,0.0
2021-10-19,18016,79,84,0.0,0.0
2021-10-18,18003,79,84,0.0,0.0
2021-10-17,18002,79,84,0.0,0.0
2021-10-16,18008,79,84,0.0,0.0
2021-10-15,18002,79,84,0.0,0.0
2021-10-14,18002,79,84,0.0,0.0
2021-10-13,18001,79,84,0.0,0.0
2021-10-12,18002,79,84,0.0,0.0
2021-10-11,17997,79,84,0.0,0.0
2021-10-10,17996,79,84,0.0,0.0
2021-10-09,17998,79,84,0.0,0.0
2021-10-08,17998,79,84,0.0,0.0
2021-10-07,17998,79,84,0.0,0.0
2021-10-06,18001,79,84,0.0,0.0
2021-10-05,18002,79,84,0.0,0.0
2021-10-04,18002,79,84,0.0,0.0
2021-10-03,17993,79,84,0.0,0.0
2021-10-02,17989,79,84,0.0,0.0
2021-10-01,17983,79,84,0.0,0.0
2021-09-30,17982,79,84,0.0,0.0
2021-09-29,17980,79,84,0.0,0.0
2021-09-28,17982,79,84,0.0,0.0
2021-09-27,17981,79,84,0.0,0.0
2021-09-26,17988,79,84,0.0,0.0
2021-09-25,17992,79,84,0.0,0.0
2021-09-24,17998,79,84,0.0,0.0
2021-09-23,17996,79,84,0.0,0.0
2021-09-22,17990,79,84,0.0,0.0
2021-09-21,17989,79,84,0.0,0.0
2021-09-20,17992,79,84,0.0,0.0
2021-09-19,17989,79,84,0.0,0.0
2021-09-18,17998,79,84,0.0,0.0
2021-09-17,17994,79,84,0.0,0.0
2021-09-16,17988,79,84,0.0,0.0
2021-09-15,17988,79,84,0.0,0.0
2021-09-14,17986,79,84,0.0,0.0
2021-09-13,17989,79,84,0.0,0.0
2021-09-12,17988,79,84,0.0,0.0
2021-09-11,17989,79,84,0.0,0.0
2021-09-10,17990,79,84,0.0,0.0
2021-09-09,17995,79,84,0.0,0.0
2021-09-08,17993,79,84,0.0,0.0
2021-09-07,18000,79,84,0.0,0.0
2021-09-06,18005,79,84,0.0,0.0
2021-09-05,17989,79,84,0.0,0.0
2021-09-04,17990,79,84,0.0,0.0
2021-09-03,17992,79,84,0.0,0.0
2021-09-02,17989,79,84,0.0,0.0
2021-09-01,17983,79,84,0.0,0.0
2021-08-31,17975,79,84,0.0,0.0
2021-08-30,17980,79,84,0.0,0.0
2021-08-29,17985,79,84,0.0,0.0
2021-08-28,17989,79,84,0.0,0.0
2021-08-27,17988,79,84,0.0,0.0
2021-08-26,17985,79,84,0.0,0.0
2021-08-25,17986,79,84,0.0,0.0
2021-08-24,17985,79,84,0.0,0.0
2021-08-22,17979,79,84,0.0,0.0
2021-08-21,17982,79,84,0.0,0.0
2021-08-20,17985,79,84,0.0,0.0
2021-08-19,17983,79,84,0.0,0.0
2021-08-16,17976,79,84,0.0,0.0
2021-08-15,17982,79,84,0.0,0.0
2021-08-14,17992,79,84,0.0,0.0
2021-08-13,17989,79,84,0.0,0.0
2021-08-12,17989,79,84,0.0,0.0
2021-08-11,17994,79,84,0.0,0.0
2021-08-10,17995,79,84,0.0,0.0
2021-08-08,17995,79,84,0.0,0.0
2021-08-06,17997,79,84,0.0,0.0
2021-08-05,18008,79,84,0.0,0.0
2021-08-04,18010,79,84,0.0,0.0
2021-08-03,18011,79,84,0.0,0.0
2021-07-30,18018,79,84,0.0,0.0
2021-07-28,18027,79,84,0.0,0.0
2021-07-27,18029,79,84,0.0,0.0
2021-07-26,18039,79,84,0.0,0.0
2021-07-25,18039,79,84,0.0,0.0
2021-07-24,18033,79,84,0.0,0.0
2021-07-23,18035,79,84,0.0,0.0
2021-07-22,18031,79,84,0.0,0.0
2021-07-21,18029,79,84,0.0,0.0
2021-07-20,18021,79,84,0.0,0.0
2021-07-19,18025,79,84,0.0,0.0
2021-07-18,18025,79,84,0.0,0.0
2021-07-17,18028,79,84,0.0,0.0
2021-07-16,18027,79,84,0.0,0.0
2021-07-15,18024,79,84,0.0,0.0
2021-07-14,18023,79,84,0.0,0.0
2021-07-13,18021,79,84,0.0,0.0
2021-07-12,18019,79,84,0.0,0.0
2021-07-10,18008,79,84,0.0,0.0
2021-07-09,18003,79,84,0.0,0.0
2021-07-07,18010,79,84,0.0,0.0
2021-07-06,18009,79,84,0.0,0.0
2021-07-05,18015,79,84,0.0,0.0
2021-07-04,18015,79,84,0.0,0.0
2021-07-02,18013,79,84,0.0,0.0
2021-07-01,18009,79,84,0.0,0.0
2021-06-30,18003,79,84,0.0,0.0
2021-06-29,17989,79,84,0.0,0.0
2021-06-28,17984,79,84,0.0,0.0
2021-06-27,17983,79,84,0.0,0.0
2021-06-26,17980,79,84,0.0,0.0
2021-06-24,17980,79,84,0.0,0.0
2021-06-23,17975,79,84,0.0,0.0
2021-06-22,17970,79,84,0.0,0.0
2021-06-21,17969,79,84,0.0,0.0
2021-06-20,17968,79,84,0.0,0.0
2021-06-19,17969,79,84,0.0,0.0
2021-06-18,17967,79,84,0.0,0.0
2021-06-17,17963,79,84,0.0,0.0
2021-06-16,17971,79,84,0.0,0.0
2021-06-15,17961,79,84,0.0,0.0
2021-06-14,17959,79,84,0.0,0.0
2021-06-13,17959,79,84,0.0,0.0
2021-06-11,17956,79,84,0.0,0.0
2021-06-10,17952,79,84,0.0,0.0
2021-06-09,17958,79,84,0.0,0.0
2021-06-08,17960,79,84,0.0,0.0
2021-06-07,17956,79,84,0.0,0.0
2021-06-06,17961,79,84,0.0,0.0
2021-06-05,17958,79,84,0.0,0.0
2021-06-04,17948,79,84,0.0,0.0
2021-06-03,17933,79,84,0.0,0.0
2021-06-02,17927,79,84,0.0,0.0
2021-06-01,17925,79,84,0.0,0.0
2021-05-31,17924,79,84,0.0,0.0
2021-05-30,17917,79,84,0.0,0.0
2021-05-29,17912,79,84,0.0,0.0
2021-05-28,17907,79,84,0.0,0.0
2021-05-27,17903,79,84,0.0,0.0
2021-05-26,17906,79,84,0.0,0.0
2021-05-25,17904,79,84,0.0,0.0
2021-05-24,17900,79,84,0.0,0.0
2021-05-23,17899,79,84,0.0,0.0
2021-05-22,17909,79,84,0.0,0.0
2021-05-21,17920,79,84,0.0,0.0
2021-05-20,17914,79,84,0.0,0.0
2021-05-19,17913,79,84,0.0,0.0
2021-05-18,17905,79,84,0.0,0.0
2021-05-17,17903,79,84,0.0,0.0
2021-05-16,17908,79,84,0.0,0.0
2021-05-15,17921,79,84,0.0,0.0
2021-05-14,17923,79,84,0.0,0.0
2021-05-13,17915,79,84,0.0,0.0
2021-05-12,17917,79,84,0.0,0.0
2021-05-11,17921,79,84,0.0,0.0
2021-05-10,17924,79,84,0.0,0.0
2021-05-09,17924,79,84,0.0,0.0
2021-05-08,17920,79,84,0.0,0.0
2021-05-07,17915,79,84,0.0,0.0
2021-05-06,17916,79,84,0.0,0.0
2021-05-05,17914,79,84,0.0,0.0
2021-05-04,17916,79,84,0.0,0.0
2021-05-03,17911,79,84,0.0,0.0
2021-05-02,17911,79,84,0.0,0.0
2021-05-01,17906,79,84,0.0,0.0
2021-04-30,17907,79,84,0.0,0.0
2021-04-29,17908,79,84,0.0,0.0
2021-04-28,17898,79,84,0.0,0.0
2021-04-27,17908,79,84,0.0,0.0
2021-04-26,17912,79,84,0.0,0.0
2021-04-25,17915,79,84,0.0,0.0
2021-04-24,17911,79,84,0.0,0.0
2021-04-23,17910,79,84,0.0,0.0
2021-04-22,17920,79,84,0.0,0.0
2021-04-21,17912,79,84,0.0,0.0
2021-04-20,17910,79,84,0.0,0.0
2021-04-19,17909,79,84,0.0,0.0
2021-04-18,17906,79,84,0.0,0.0
2021-04-17,17897,79,84,0.0,0.0
2021-04-16,17894,79,84,0.0,0.0
2021-04-14,17904,79,84,0.0,0.0
2021-04-13,17895,79,84,0.0,0.0
2021-04-12,17901,79,84,0.0,0.0
2021-04-11,17898,79,84,0.0,0.0
2021-04-10,17901,79,84,0.0,0.0
2021-04-09,17897,79,84,0.0,0.0
2021-04-07,17871,79,84,0.0,0.0
2021-04-06,17868,79,84,0.0,0.0
2021-04-05,17863,79,84,0.0,0.0
2021-04-04,17859,79,84,0.0,0.0
2021-04-03,17855,79,84,0.0,0.0
2021-04-02,17851,79,84,0.0,0.0
2021-04-01,17845,79,84,0.0,0.0
2021-03-31,17839,79,84,0.0,0.0
2021-03-30,17835,79,84,0.0,0.0
2021-03-28,17818,79,84,0.0,0.0
2021-03-27,17803,79,84,0.0,0.0
2021-03-26,17800,79,84,0.0,0.0
2021-03-25,17800,79,84,0.0,0.0
2021-03-24,17803,79,84,0.0,0.0
2021-03-23,17796,79,84,0.0,0.0
2021-03-22,17795,79,84,0.0,0.0
2021-03-20,17788,79,84,0.0,0.0
2021-03-19,17788,79,84,0.0,0.0
2021-03-18,17782,79,84,0.0,0.0
2021-03-17,17781,79,84,0.0,0.0
2021-03-16,17776,79,84,0.0,0.0
2021-03-15,17781,79,84,0.0,0.0
2021-03-14,17787,79,84,0.0,0.0
2021-03-13,17798,79,84,0.0,0.0
2021-03-12,17801,79,84,0.0,0.0
2021-03-11,17800,79,84,0.0,0.0
2021-03-09,17788,79,84,0.0,0.0
2021-03-08,17783,79,84,0.0,0.0
2021-03-07,17694,79,84,0.0,0.0
2021-03-06,17691,79,84,0.0,0.0
2021-03-05,17689,79,84,0.0,0.0
2021-03-04,17676,79,84,0.0,0.0
2021-03-03,17667,79,84,0.0,0.0
2021-03-02,17646,79,84,0.0,0.0
2021-03-01,17634,79,84,0.0,0.0
2021-02-28,17655,79,84,0.0,0.0
2021-02-27,17661,79,84,0.0,0.0
2021-02-26,17657,79,84,0.0,0.0
2021-02-25,17657,79,84,0.0,0.0
2021-02-24,17650,79,84,0.0,0.0
2021-02-23,17643,79,84,0.0,0.0
2021-02-22,17643,79,84,0.0,0.0
2021-02-21,17637,79,84,0.0,0.0
2021-02-20,17639,79,84,0.0,0.0
2021-02-19,17638,79,84,0.0,0.0
2021-02-18,17632,79,84,0.0,0.0
2021-02-17,17632,80,84,0.0,0.0
2021-02-16,17610,80,84,0.0,0.0
2021-02-15,17603,80,84,0.0,0.0
2021-02-14,17605,80,84,0.0,0.0
2021-02-13,17615,80,84,0.0,0.0
2021-02-12,17618,80,84,0.0,0.0
2021-02-11,17603,80,84,0.0,0.0
2021-02-10,17601,80,84,0.0,0.0
2021-02-09,17603,79,84,0.0,0.0
2021-02-08,17595,79,84,0.0,0.0
2021-02-07,17590,79,84,0.0,0.0
2021-02-06,17590,79,84,0.0,0.0
2021-02-04,17592,79,84,0.0,0.0
2021-02-03,17598,79,84,0.0,0.0
2021-02-02,17593,79,84,0.0,0.0
2021-02-01,17585,79,84,0.0,0.0
2021-01-31,17577,79,84,0.0,0.0
2021-01-30,17578,79,84,0.0,0.0
2021-01-29,17577,79,84,0.0,0.0
2021-01-28,17562,79,84,0.0,0.0
2021-01-27,17542,79,84,0.0,0.0
2021-01-26,17529,79,84,0.0,0.0
2021-01-25,17524,79,84,0.0,0.0
2021-01-24,17522,79,84,0.0,0.0
2021-01-23,17521,79,84,0.0,0.0
2021-01-22,17519,79,84,0.0,0.0
2021-01-21,17480,79,84,0.0,0.0
2021-01-20,17473,79,84,0.0,0.0
2021-01-19,17471,79,84,0.0,0.0
2021-01-18,17472,79,84,0.0,0.0
2021-01-17,17467,79,84,0.0,0.0
2021-01-16,17446,79,84,0.0,0.0
2021-01-15,17422,79,84,0.0,0.0
2021-01-14,17424,79,84,0.0,0.0
2021-01-13,17408,79,84,0.0,0.0
2021-01-12,17410,79,84,0.0,0.0
2021-01-10,17405,79,84,0.0,0.0
2021-01-09,17401,79,84,0.0,0.0
2021-01-08,17406,79,84,0.0,0.0
2021-01-06,17408,79,84,0.0,0.0
2021-01-05,17406,79,84,0.0,0.0
2021-01-04,17361,79,84,0.0,0.0
2021-01-03,17351,79,84,0.0,0.0
2021-01-02,17346,79,84,0.0,0.0
2021-01-01,17334,79,84,0.0,0.0
2020-12-31,17335,79,84,0.0,0.0
2020-12-30,17335,79,84,0.0,0.0
2020-12-29,17340,79,84,0.0,0.0
2020-12-28,17343,79,84,0.0,0.0
2020-12-27,17343,79,84,0.0,0.0
2020-12-26,17345,79,84,0.0,0.0
2020-12-25,17348,79,84,0.0,0.0
2020-12-24,17344,79,84,0.0,0.0
2020-12-23,17346,79,84,0.0,0.0
2020-12-22,17338,79,84,0.0,0.0
2020-12-21,17337,79,84,0.0,0.0
2020-12-20,17338,79,84,0.0,0.0
2020-12-19,17335,79,84,0.0,0.0
2020-12-18,17324,79,84,0.0,0.0
2020-12-17,17298,79,84,0.0,0.0
2020-12-16,17289,79,84,0.0,0.0
2020-12-15,17295,79,84,0.0,0.0
2020-12-14,17303,79,84,0.0,0.0
2020-12-13,17309,79,84,0.0,0.0
2020-12-12,17303,79,84,0.0,0.0
2020-12-11,17308,79,84,0.0,0.0
2020-12-10,17294,79,84,0.0,0.0
2020-12-09,17293,79,84,0.0,0.0
2020-12-08,17296,79,84,0.0,0.0
2020-12-07,17295,79,84,0.0,0.0
2020-12-06,17285,79,84,0.0,0.0
2020-12-05,17279,79,84,0.0,0.0
2020-12-04,17275,79,84,0.0,0.0
2020-12-03,17271,79,84,0.0,0.0
2020-12-02,17240,79,84,0.0,0.0
2020-11-30,17235,79,84,0.0,0.0
2020-11-29,17243,79,84,0.0,0.0
2020-11-28,17242,79,84,0.0,0.0
2020-11-27,17239,79,84,0.0,0.0
2020-11-26,17227,79,84,0.0,0.0
2020-11-25,17219,79,84,0.0,0.0
2020-11-24,17195,79,84,0.0,0.0
2020-11-23,17198,80,84,0.0,0.0
2020-11-22,17194,80,84,0.0,0.0
2020-11-21,17204,80,84,0.0,0.0
2020-11-20,17207,80,84,0.0,0.0
2020-11-19,17205,80,84,0.0,0.0
2020-11-18,17194,80,84,0.0,0.0
2020-11-17,17175,80,84,0.0,0.0
2020-11-16,17176,80,84,0.0,0.0
2020-11-15,17172,80,84,0.0,0.0
2020-11-14,17167,80,84,0.0,0.0
2020-11-13,17163,80,84,0.0,0.0
2020-11-12,17155,80,84,0.0,0.0
2020-11-11,17148,80,84,0.0,0.0
2020-11-10,17156,80,84,0.0,0.0
2020-11-08,17135,80,84,0.0,0.0
2020-11-07,17142,80,84,0.0,0.0
2020-11-06,17133,80,84,0.0,0.0
2020-11-05,17137,80,84,0.0,0.0
2020-11-04,17131,80,84,0.0,0.0
2020-11-03,17126,80,84,0.0,0.0
2020-11-02,17136,80,84,0.0,0.0
2020-11-01,17131,80,84,0.0,0.0
2020-10-31,17129,80,84,0.0,0.0
2020-10-30,17137,80,84,0.0,0.0
2020-10-29,17133,80,84,0.0,0.0
2020-10-28,17123,80,84,0.0,0.0
2020-10-27,17126,80,84,0.0,0.0
2020-10-26,17117,80,84,0.0,0.0
2020-10-25,17125,80,84,0.0,0.0
2020-10-24,17129,80,84,0.0,0.0
2020-10-23,17119,80,84,0.0,0.0
2020-10-22,17120,80,84,0.0,0.0
2020-10-21,17116,80,84,0.0,0.0
2020-10-20,17110,80,84,0.0,0.0
2020-10-19,17110,80,84,0.0,0.0
2020-10-18,17107,80,84,0.0,0.0
2020-10-17,17097,80,84,0.0,0.0
2020-10-16,17073,80,84,0.0,0.0
2020-10-15,17075,80,84,0.0,0.0
2020-10-14,17075,80,84,0.0,0.0
2020-10-13,17079,80,84,0.0,0.0
2020-10-12,17070,80,84,0.0,0.0
2020-10-11,17075,80,84,0.0,0.0
2020-10-10,17073,80,84,0.0,0.0
2020-10-09,17067,80,84,0.0,0.0
2020-10-08,17072,80,84,0.0,0.0
2020-10-07,17072,80,84,0.0,0.0
2020-10-06,17071,80,84,0.0,0.0
2020-10-05,17069,80,84,0.0,0.0
2020-10-04,17064,80,84,0.0,0.0
2020-10-03,17056,80,84,0.0,0.0
2020-10-02,17053,80,84,0.0,0.0
2020-10-01,17052,80,84,0.0,0.0
2020-09-30,17054,80,84,0.0,0.0
2020-09-29,17048,80,84,0.0,0.0
2020-09-28,17037,80,84,0.0,0.0
2020-09-27,17035,80,84,0.0,0.0
2020-09-26,17033,80,84,0.0,0.0
2020-09-25,17036,80,84,0.0,0.0
2020-09-24,17025,80,84,0.0,0.0
2020-09-23,17028,79,84,0.0,0.0
2020-09-22,17028,79,84,0.0,0.0
2020-09-21,17031,79,84,0.0,0.0
2020-09-20,17032,79,84,0.0,0.0
2020-09-19,17031,79,84,0.0,0.0
2020-09-18,17034,79,84,0.0,0.0
2020-09-17,17021,79,84,0.0,0.0
2020-09-16,17024,79,84,0.0,0.0
2020-09-15,17028,79,84,0.0,0.0
2020-09-14,17025,80,84,0.0,0.0
2020-09-13,17025,80,84,0.0,0.0
2020-09-12,17026,80,84,0.0,0.0
2020-09-11,17016,80,84,0.0,0.0
2020-09-10,17014,80,84,0.0,0.0
2020-09-09,17012,80,84,0.0,0.0
2020-09-08,17022,80,84,0.0,0.0
2020-09-07,17015,80,84,0.0,0.0
2020-09-06,17012,80,84,0.0,0.0
2020-09-05,17011,80,84,0.0,0.0
2020-09-04,17010,80,84,0.0,0.0
2020-09-03,17002,80,84,0.0,0.0
2020-09-02,17004,80,84,0.0,0.0
2020-09-01,17004,80,84,0.0,0.0
2020-08-31,17000,80,84,0.0,0.0
2020-08-30,16993,80,84,0.0,0.0
2020-08-29,16989,80,84,0.0,0.0
2020-08-28,16995,80,84,0.0,0.0
2020-08-27,16997,80,84,0.0,0.0
2020-08-26,17000,80,84,0.0,0.0
2020-08-25,16994,80,84,0.0,0.0
2020-08-24,16989,80,84,0.0,0.0
2020-08-23,16983,80,84,0.0,0.0
2020-08-22,16979,80,84,0.0,0.0
2020-08-21,16984,80,84,0.0,0.0
2020-08-20,16981,80,84,0.0,0.0
2020-08-19,16974,80,84,0.0,0.0
2020-08-18,16968,80,84,0.0,0.0
2020-08-17,16965,80,84,0.0,0.0
2020-08-16,16961,80,84,0.0,0.0
2020-08-15,16953,80,84,0.0,0.0
2020-08-14,16946,80,84,0.0,0.0
2020-08-13,16944,80,84,0.0,0.0
2020-08-12,16936,80,84,0.0,0.0
2020-08-11,16913,80,84,0.0,0.0
2020-08-10,16902,80,84,0.0,0.0
2020-08-09,16880,80,84,0.0,0.0
2020-08-08,16871,80,84,0.0,0.0
2020-08-07,16869,80,84,0.0,0.0
2020-08-06,16851,80,84,0.0,0.0
2020-08-05,16823,80,84,0.0,0.0
2020-08-04,16821,80,84,0.0,0.0
2020-08-03,16812,80,84,0.0,0.0
2020-08-02,16787,80,84,0.0,0.0
2020-08-01,16777,80,84,0.0,0.0
2020-07-31,16773,80,84,0.0,0.0
2020-07-30,16766,80,84,0.0,0.0
2020-07-29,16763,80,84,0.0,0.0
2020-07-28,16758,80,84,0.0,0.0
2020-07-27,16746,80,84,0.0,0.0
2020-07-26,16735,80,84,0.0,0.0
2020-07-25,16731,80,84,0.0,0.0
2020-07-24,16730,80,84,0.0,0.0
2020-07-23,16724,80,84,0.0,0.0
2020-07-22,16715,80,84,0.0,0.0
2020-07-21,16710,80,84,0.0,0.0
2020-07-20,16702,80,84,0.0,0.0
2020-07-19,16691,80,84,0.0,0.0
2020-07-18,16686,80,84,0.0,0.0
2020-07-17,16683,80,84,0.0,0.0
2020-07-16,16677,80,84,0.0,0.0
2020-07-15,16667,80,84,0.0,0.0
2020-07-14,16666,80,84,0.0,0.0
2020-07-13,16653,80,84,0.0,0.0
2020-07-12,16657,80,84,0.0,0.0
2020-07-11,16659,80,84,0.0,0.0
2020-07-10,16654,80,84,0.0,0.0
2020-07-09,16656,80,84,0.0,0.0
2020-07-08,16643,80,84,0.0,0.0
2020-07-07,16634,80,84,0.0,0.0
2020-07-06,16631,80,84,0.0,0.0
2020-07-05,16632,80,84,0.0,0.0
2020-07-04,16639,80,84,0.0,0.0
2020-07-03,16635,80,84,0.0,0.0
2020-07-02,16629,80,84,0.0,0.0
2020-07-01,16634,80,84,0.0,0.0
2020-06-30,16624,80,84,0.0,0.0
2020-06-29,16632,80,84,0.0,0.0
2020-06-28,16625,80,84,0.0,0.0
2020-06-27,16609,80,84,0.0,0.0
2020-06-26,16606,80,84,0.0,0.0
2020-06-25,16601,80,84,0.0,0.0
2020-06-24,16597,80,84,0.0,0.0
2020-06-23,16590,80,84,0.0,0.0
2020-06-22,16575,80,84,0.0,0.0
2020-06-21,16573,80,84,0.0,0.0
2020-06-20,16575,80,84,0.0,0.0
2020-06-19,16578,80,84,0.0,0.0
2020-06-18,16581,80,84,0.0,0.0
2020-06-17,16576,80,84,0.0,0.0
2020-06-16,16567,80,84,0.0,0.0
2020-06-15,16566,80,84,0.0,0.0
2020-06-14,16558,80,84,0.0,0.0
2020-06-13,16557,80,84,0.0,0.0
2020-06-12,16555,80,84,0.0,0.0
2020-06-11,16559,80,84,0.0,0.0
2020-06-09,16535,80,84,0.0,0.0
2020-06-08,16527,80,84,0.0,0.0
2020-06-07,16527,80,84,0.0,0.0
2020-06-05,16511,80,84,0.0,0.0
2020-06-01,16444,80,84,0.0,0.0
2020-05-31,16439,80,84,0.0,0.0
2020-05-30,16433,80,84,0.0,0.0
2020-05-29,16400,80,84,0.0,0.0
2020-05-28,16379,80,84,0.0,0.0
2020-05-27,16370,80,84,0.0,0.0
2020-05-26,16365,80,84,0.0,0.0
2020-05-25,16347,80,84,0.0,0.0
2020-05-24,16286,80,84,0.0,0.0
2020-05-23,16289,80,84,0.0,0.0
2020-05-22,16277,80,84,0.0,0.0
2020-05-21,16240,80,84,0.0,0.0
2020-05-20,16230,80,84,0.0,0.0
2020-05-19,16223,80,84,0.0,0.0
2020-05-18,16225,80,84,0.0,0.0
2020-05-17,16213,80,84,0.0,0.0
2020-05-16,16214,80,84,0.0,0.0
