artist,song_id,platform,date,release_date,subs,views
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-15,2024-06-14,4110000,3088969048
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-16,2024-06-14,4110000,3123850635
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-17,2024-06-14,4110000,3123850635
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-18,2024-06-14,4120000,3123850635
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-19,2024-06-14,4120000,3123850635
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-20,2024-06-14,4120000,3123850635
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-21,2024-06-14,4120000,3123850635
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-22,2024-06-14,4130000,3123850635
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-23,2024-06-14,4130000,3123850635
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-24,2024-06-14,4130000,3123850635
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-25,2024-06-14,4130000,3155212146
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-26,2024-06-14,4130000,3155212146
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-27,2024-06-14,4130000,3155212146
$uicideboy$,Burgundy — $uicideboy$,youtube,2024-06-28,2024-06-14,4130000,3155212146
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-02,2025-08-01,4570000,4151283245
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-03,2025-08-01,4570000,4151283245
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-04,2025-08-01,4580000,4151283245
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-05,2025-08-01,4580000,4151283245
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-06,2025-08-01,4580000,4151283245
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-07,2025-08-01,4580000,4151283245
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-08,2025-08-01,4580000,4151283245
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-09,2025-08-01,4580000,4151283245
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-10,2025-08-01,4590000,4151283245
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-11,2025-08-01,4590000,4193584692
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-12,2025-08-01,4590000,4193584692
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-13,2025-08-01,4590000,4193584692
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-14,2025-08-01,4590000,4193584692
$uicideboy$,Count Your Blessings — $uicideboy$,youtube,2025-08-15,2025-08-01,4590000,4193584692
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-02,2025-08-01,4570000,4151283245
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-03,2025-08-01,4570000,4151283245
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-04,2025-08-01,4580000,4151283245
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-05,2025-08-01,4580000,4151283245
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-06,2025-08-01,4580000,4151283245
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-07,2025-08-01,4580000,4151283245
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-08,2025-08-01,4580000,4151283245
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-09,2025-08-01,4580000,4151283245
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-10,2025-08-01,4590000,4151283245
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-11,2025-08-01,4590000,4193584692
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-12,2025-08-01,4590000,4193584692
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-13,2025-08-01,4590000,4193584692
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-14,2025-08-01,4590000,4193584692
$uicideboy$,Napoleon — $uicideboy$,youtube,2025-08-15,2025-08-01,4590000,4193584692
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-02,2025-08-01,4570000,4151283245
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-03,2025-08-01,4570000,4151283245
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-04,2025-08-01,4580000,4151283245
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-05,2025-08-01,4580000,4151283245
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-06,2025-08-01,4580000,4151283245
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-07,2025-08-01,4580000,4151283245
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-08,2025-08-01,4580000,4151283245
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-09,2025-08-01,4580000,4151283245
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-10,2025-08-01,4590000,4151283245
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-11,2025-08-01,4590000,4193584692
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-12,2025-08-01,4590000,4193584692
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-13,2025-08-01,4590000,4193584692
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-14,2025-08-01,4590000,4193584692
$uicideboy$,"Oh, What A Wretched Man I Am! — $uicideboy$",youtube,2025-08-15,2025-08-01,4590000,4193584692
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-15,2024-06-14,4110000,3088969048
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-16,2024-06-14,4110000,3123850635
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-17,2024-06-14,4110000,3123850635
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-18,2024-06-14,4120000,3123850635
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-19,2024-06-14,4120000,3123850635
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-20,2024-06-14,4120000,3123850635
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-21,2024-06-14,4120000,3123850635
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-22,2024-06-14,4130000,3123850635
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-23,2024-06-14,4130000,3123850635
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-24,2024-06-14,4130000,3123850635
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-25,2024-06-14,4130000,3155212146
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-26,2024-06-14,4130000,3155212146
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-27,2024-06-14,4130000,3155212146
$uicideboy$,The Thin Grey Line — $uicideboy$,youtube,2024-06-28,2024-06-14,4130000,3155212146
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-15,2024-06-14,4110000,3088969048
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-16,2024-06-14,4110000,3123850635
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-17,2024-06-14,4110000,3123850635
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-18,2024-06-14,4120000,3123850635
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-19,2024-06-14,4120000,3123850635
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-20,2024-06-14,4120000,3123850635
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-21,2024-06-14,4120000,3123850635
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-22,2024-06-14,4130000,3123850635
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-23,2024-06-14,4130000,3123850635
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-24,2024-06-14,4130000,3123850635
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-25,2024-06-14,4130000,3155212146
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-26,2024-06-14,4130000,3155212146
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-27,2024-06-14,4130000,3155212146
$uicideboy$,Thorns — $uicideboy$,youtube,2024-06-28,2024-06-14,4130000,3155212146
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-15,2024-06-14,4110000,3088969048
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-16,2024-06-14,4110000,3123850635
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-17,2024-06-14,4110000,3123850635
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-18,2024-06-14,4120000,3123850635
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-19,2024-06-14,4120000,3123850635
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-20,2024-06-14,4120000,3123850635
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-21,2024-06-14,4120000,3123850635
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-22,2024-06-14,4130000,3123850635
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-23,2024-06-14,4130000,3123850635
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-24,2024-06-14,4130000,3123850635
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-25,2024-06-14,4130000,3155212146
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-26,2024-06-14,4130000,3155212146
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-27,2024-06-14,4130000,3155212146
$uicideboy$,Us Vs. Them — $uicideBoy$,youtube,2024-06-28,2024-06-14,4130000,3155212146
*NSYNC,Better Place — *NSYNC,youtube,2023-09-30,2023-09-29,1530000,1430074754
*NSYNC,Better Place — *NSYNC,youtube,2023-10-01,2023-09-29,1540000,1430074754
*NSYNC,Better Place — *NSYNC,youtube,2023-10-02,2023-09-29,1540000,1430074754
*NSYNC,Better Place — *NSYNC,youtube,2023-10-03,2023-09-29,1540000,1430074754
*NSYNC,Better Place — *NSYNC,youtube,2023-10-04,2023-09-29,1540000,1430074754
*NSYNC,Better Place — *NSYNC,youtube,2023-10-05,2023-09-29,1540000,1445130029
*NSYNC,Better Place — *NSYNC,youtube,2023-10-06,2023-09-29,1540000,1445130029
*NSYNC,Better Place — *NSYNC,youtube,2023-10-07,2023-09-29,1540000,1445130029
*NSYNC,Better Place — *NSYNC,youtube,2023-10-08,2023-09-29,1540000,1445130029
*NSYNC,Better Place — *NSYNC,youtube,2023-10-09,2023-09-29,1540000,1445130029
*NSYNC,Better Place — *NSYNC,youtube,2023-10-10,2023-09-29,1540000,1445130029
*NSYNC,Better Place — *NSYNC,youtube,2023-10-11,2023-09-29,1550000,1445130029
*NSYNC,Better Place — *NSYNC,youtube,2023-10-12,2023-09-29,1550000,1445130029
*NSYNC,Better Place — *NSYNC,youtube,2023-10-13,2023-09-29,1550000,1445130029
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-05,2022-11-04,8230000,4200342541
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-06,2022-11-04,8240000,4203328858
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-07,2022-11-04,8240000,4205142450
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-08,2022-11-04,8240000,4207126274
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-09,2022-11-04,8240000,4209314399
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-10,2022-11-04,8250000,4211051149
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-11,2022-11-04,8250000,4212425386
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-12,2022-11-04,8250000,4215305670
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-13,2022-11-04,8250000,4216912219
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-14,2022-11-04,8260000,4219659925
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-15,2022-11-04,8260000,4220616912
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-16,2022-11-04,8260000,4222925831
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-17,2022-11-04,8260000,4224830456
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-18,2022-11-04,8260000,4226745035
21 Savage,All Of Me — 21 Savage,youtube,2024-01-13,2024-01-12,8920000,4908852548
21 Savage,All Of Me — 21 Savage,youtube,2024-01-14,2024-01-12,8930000,4908852548
21 Savage,All Of Me — 21 Savage,youtube,2024-01-15,2024-01-12,8940000,4908852548
21 Savage,All Of Me — 21 Savage,youtube,2024-01-16,2024-01-12,8950000,4963059256
21 Savage,All Of Me — 21 Savage,youtube,2024-01-17,2024-01-12,8960000,4963059256
21 Savage,All Of Me — 21 Savage,youtube,2024-01-18,2024-01-12,8970000,4963059256
21 Savage,All Of Me — 21 Savage,youtube,2024-01-19,2024-01-12,8980000,4963059256
21 Savage,All Of Me — 21 Savage,youtube,2024-01-20,2024-01-12,8990000,4963059256
21 Savage,All Of Me — 21 Savage,youtube,2024-01-21,2024-01-12,8990000,4963059256
21 Savage,All Of Me — 21 Savage,youtube,2024-01-22,2024-01-12,9000000,4963059256
21 Savage,All Of Me — 21 Savage,youtube,2024-01-23,2024-01-12,9010000,4963059256
21 Savage,All Of Me — 21 Savage,youtube,2024-01-24,2024-01-12,9020000,4963059256
21 Savage,All Of Me — 21 Savage,youtube,2024-01-25,2024-01-12,9020000,4963059256
21 Savage,All Of Me — 21 Savage,youtube,2024-01-26,2024-01-12,9030000,4963059256
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-13,2024-01-12,8920000,4908852548
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-14,2024-01-12,8930000,4908852548
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-15,2024-01-12,8940000,4908852548
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-16,2024-01-12,8950000,4963059256
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-17,2024-01-12,8960000,4963059256
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-18,2024-01-12,8970000,4963059256
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-19,2024-01-12,8980000,4963059256
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-20,2024-01-12,8990000,4963059256
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-21,2024-01-12,8990000,4963059256
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-22,2024-01-12,9000000,4963059256
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-23,2024-01-12,9010000,4963059256
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-24,2024-01-12,9020000,4963059256
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-25,2024-01-12,9020000,4963059256
21 Savage,Letter To My Brudda — 21 Savage,youtube,2024-01-26,2024-01-12,9030000,4963059256
21 Savage,Redrum — 21 Savage,youtube,2024-01-14,2024-01-13,8930000,4908852548
21 Savage,Redrum — 21 Savage,youtube,2024-01-15,2024-01-13,8940000,4908852548
21 Savage,Redrum — 21 Savage,youtube,2024-01-16,2024-01-13,8950000,4963059256
21 Savage,Redrum — 21 Savage,youtube,2024-01-17,2024-01-13,8960000,4963059256
21 Savage,Redrum — 21 Savage,youtube,2024-01-18,2024-01-13,8970000,4963059256
21 Savage,Redrum — 21 Savage,youtube,2024-01-19,2024-01-13,8980000,4963059256
21 Savage,Redrum — 21 Savage,youtube,2024-01-20,2024-01-13,8990000,4963059256
21 Savage,Redrum — 21 Savage,youtube,2024-01-21,2024-01-13,8990000,4963059256
21 Savage,Redrum — 21 Savage,youtube,2024-01-22,2024-01-13,9000000,4963059256
21 Savage,Redrum — 21 Savage,youtube,2024-01-23,2024-01-13,9010000,4963059256
21 Savage,Redrum — 21 Savage,youtube,2024-01-24,2024-01-13,9020000,4963059256
21 Savage,Redrum — 21 Savage,youtube,2024-01-25,2024-01-13,9020000,4963059256
21 Savage,Redrum — 21 Savage,youtube,2024-01-26,2024-01-13,9030000,4963059256
21 Savage,Redrum — 21 Savage,youtube,2024-01-27,2024-01-13,9040000,5013403518
21 Savage,Sneaky — 21 Savage,youtube,2024-01-13,2024-01-12,8920000,4908852548
21 Savage,Sneaky — 21 Savage,youtube,2024-01-14,2024-01-12,8930000,4908852548
21 Savage,Sneaky — 21 Savage,youtube,2024-01-15,2024-01-12,8940000,4908852548
21 Savage,Sneaky — 21 Savage,youtube,2024-01-16,2024-01-12,8950000,4963059256
21 Savage,Sneaky — 21 Savage,youtube,2024-01-17,2024-01-12,8960000,4963059256
21 Savage,Sneaky — 21 Savage,youtube,2024-01-18,2024-01-12,8970000,4963059256
21 Savage,Sneaky — 21 Savage,youtube,2024-01-19,2024-01-12,8980000,4963059256
21 Savage,Sneaky — 21 Savage,youtube,2024-01-20,2024-01-12,8990000,4963059256
21 Savage,Sneaky — 21 Savage,youtube,2024-01-21,2024-01-12,8990000,4963059256
21 Savage,Sneaky — 21 Savage,youtube,2024-01-22,2024-01-12,9000000,4963059256
21 Savage,Sneaky — 21 Savage,youtube,2024-01-23,2024-01-12,9010000,4963059256
21 Savage,Sneaky — 21 Savage,youtube,2024-01-24,2024-01-12,9020000,4963059256
21 Savage,Sneaky — 21 Savage,youtube,2024-01-25,2024-01-12,9020000,4963059256
21 Savage,Sneaky — 21 Savage,youtube,2024-01-26,2024-01-12,9030000,4963059256
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-16,2023-12-15,5860,222149
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-17,2023-12-15,6230,235978
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-18,2023-12-15,6580,251623
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-19,2023-12-15,6910,269412
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-20,2023-12-15,7210,284999
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-21,2023-12-15,7650,305426
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-22,2023-12-15,8600,329463
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-23,2023-12-15,9730,363433
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-24,2023-12-15,10700,410023
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-25,2023-12-15,12400,462094
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-26,2023-12-15,13400,512658
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-27,2023-12-15,14100,572543
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-28,2023-12-15,16900,642906
4Batz,Act II: Date @ 8 — 4Batz,youtube,2023-12-29,2023-12-15,18100,746534
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-08-31,2024-08-30,5400000,3665429357
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-01,2024-08-30,5410000,3706321419
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-02,2024-08-30,5420000,3706321419
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-03,2024-08-30,5430000,3706321419
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-04,2024-08-30,5430000,3706321419
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-05,2024-08-30,5440000,3706321419
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-06,2024-08-30,5440000,3706321419
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-07,2024-08-30,5450000,3706321419
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-08,2024-08-30,5450000,3706321419
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-09,2024-08-30,5450000,3706321419
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-10,2024-08-30,5450000,3706321419
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-11,2024-08-30,5460000,3706321419
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-12,2024-08-30,5460000,3706321419
A$AP Rocky,Tailor Swif — A$AP Rocky,youtube,2024-09-13,2024-08-30,5460000,3706321419
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-12,2025-07-11,4520000,1259911482
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-13,2025-07-11,4520000,1259911482
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-14,2025-07-11,4520000,1259911482
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-15,2025-07-11,4530000,1259911482
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-16,2025-07-11,4530000,1274908606
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-17,2025-07-11,4530000,1274908606
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-18,2025-07-11,4530000,1274908606
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-19,2025-07-11,4530000,1274908606
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-20,2025-07-11,4540000,1274908606
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-21,2025-07-11,4540000,1274908606
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-22,2025-07-11,4540000,1287817367
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-23,2025-07-11,4540000,1287817367
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-24,2025-07-11,4540000,1287817367
ATEEZ,In Your Fantasy — ATEEZ,youtube,2025-07-25,2025-07-11,4540000,1287817367
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-14,2025-06-13,4470000,1192471917
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-15,2025-06-13,4470000,1192471917
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-16,2025-06-13,4480000,1192471917
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-17,2025-06-13,4480000,1192471917
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-18,2025-06-13,4480000,1219070928
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-19,2025-06-13,4480000,1219070928
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-20,2025-06-13,4480000,1219070928
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-21,2025-06-13,4490000,1232739339
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-22,2025-06-13,4490000,1232739339
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-23,2025-06-13,4490000,1232739339
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-24,2025-06-13,4490000,1232739339
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-25,2025-06-13,4490000,1232739339
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-26,2025-06-13,4490000,1232739339
ATEEZ,Lemon Drop — ATEEZ,youtube,2025-06-27,2025-06-13,4500000,1246724534
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-10,2024-08-09,4200000,40029838
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-11,2024-08-09,4200000,40722059
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-12,2024-08-09,4200000,40722059
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-13,2024-08-09,4200000,41143337
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-14,2024-08-09,4200000,41143337
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-15,2024-08-09,4200000,41143337
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-16,2024-08-09,4200000,41601666
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-17,2024-08-09,4200000,41601666
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-18,2024-08-09,4200000,42180717
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-19,2024-08-09,4200000,42180717
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-20,2024-08-09,4200000,42180717
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-21,2024-08-09,4200000,42656977
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-22,2024-08-09,4200000,42656977
Addison Rae,Diet Pepsi — Addison Rae,youtube,2024-08-23,2024-08-09,4200000,42656977
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-05-31,2025-05-30,4290000,124107326
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-01,2025-05-30,4300000,124107326
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-02,2025-05-30,4300000,126162008
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-03,2025-05-30,4300000,126162008
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-04,2025-05-30,4300000,126162008
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-05,2025-05-30,4300000,126162008
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-06,2025-05-30,4310000,126162008
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-07,2025-05-30,4310000,126162008
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-08,2025-05-30,4310000,126162008
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-09,2025-05-30,4310000,126162008
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-10,2025-05-30,4310000,126162008
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-11,2025-05-30,4310000,126162008
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-12,2025-05-30,4310000,126162008
Addison Rae,Fame Is A Gun — Addison Rae,youtube,2025-06-13,2025-05-30,4320000,126162008
Addison Rae,Headphones On — Addison Rae,youtube,2025-04-19,2025-04-18,4270000,109847750
Addison Rae,Headphones On — Addison Rae,youtube,2025-04-20,2025-04-18,4270000,111147349
Addison Rae,Headphones On — Addison Rae,youtube,2025-04-21,2025-04-18,4270000,111147349
Addison Rae,Headphones On — Addison Rae,youtube,2025-04-22,2025-04-18,4270000,112455499
Addison Rae,Headphones On — Addison Rae,youtube,2025-04-23,2025-04-18,4280000,0
Addison Rae,Headphones On — Addison Rae,youtube,2025-04-24,2025-04-18,4280000,0
Addison Rae,Headphones On — Addison Rae,youtube,2025-04-25,2025-04-18,4280000,0
Addison Rae,Headphones On — Addison Rae,youtube,2025-04-26,2025-04-18,4280000,0
Addison Rae,Headphones On — Addison Rae,youtube,2025-04-27,2025-04-18,4280000,0
Addison Rae,Headphones On — Addison Rae,youtube,2025-04-28,2025-04-18,4280000,0
Addison Rae,Headphones On — Addison Rae,youtube,2025-04-29,2025-04-18,4280000,114866317
Addison Rae,Headphones On — Addison Rae,youtube,2025-04-30,2025-04-18,4280000,116195987
Addison Rae,Headphones On — Addison Rae,youtube,2025-05-01,2025-04-18,4280000,116251037
Addison Rae,Headphones On — Addison Rae,youtube,2025-05-02,2025-04-18,4280000,116251037
Alex Warren,Burning Down — Alex Warren,youtube,2024-09-17,2024-09-16,2720000,676589561
Alex Warren,Burning Down — Alex Warren,youtube,2024-09-18,2024-09-16,2720000,676589561
